campagne,date,jour,variable,groupe,valeur,date_year,date_month,date_week,jour_year,jour_month,jour_week
2020-2021,2020-10-17,1970-01-01 00:00:00.000000005,DOSES(J07E1),moins de 65 ans,92822,2020,10,42,1970,1,1
2020-2021,2020-10-18,1970-01-01 00:00:00.000000006,ACTE(VGP),65 ans et plus,668,2020,10,42,1970,1,1
2020-2021,2020-10-18,1970-01-01 00:00:00.000000006,DOSES(J07E1),65 ans et plus,2095,2020,10,42,1970,1,1
2020-2021,2020-10-18,1970-01-01 00:00:00.000000006,ACTE(VGP),moins de 65 ans,279,2020,10,42,1970,1,1
2020-2021,2020-10-18,1970-01-01 00:00:00.000000006,DOSES(J07E1),moins de 65 ans,937,2020,10,42,1970,1,1
2020-2021,2020-10-19,1970-01-01 00:00:00.000000007,ACTE(VGP),65 ans et plus,91910,2020,10,43,1970,1,1
2020-2021,2020-10-19,1970-01-01 00:00:00.000000007,DOSES(J07E1),65 ans et plus,296870,2020,10,43,1970,1,1
2020-2021,2020-10-19,1970-01-01 00:00:00.000000007,ACTE(VGP),moins de 65 ans,22687,2020,10,43,1970,1,1
2020-2021,2020-10-19,1970-01-01 00:00:00.000000007,DOSES(J07E1),moins de 65 ans,98209,2020,10,43,1970,1,1
2020-2021,2020-10-20,1970-01-01 00:00:00.000000008,ACTE(VGP),65 ans et plus,97894,2020,10,43,1970,1,1
2020-2021,2020-10-20,1970-01-01 00:00:00.000000008,DOSES(J07E1),65 ans et plus,304510,2020,10,43,1970,1,1
2020-2021,2020-10-20,1970-01-01 00:00:00.000000008,ACTE(VGP),moins de 65 ans,22361,2020,10,43,1970,1,1
2020-2021,2020-10-20,1970-01-01 00:00:00.000000008,DOSES(J07E1),moins de 65 ans,98224,2020,10,43,1970,1,1
2020-2021,2020-10-21,1970-01-01 00:00:00.000000009,ACTE(VGP),65 ans et plus,73871,2020,10,43,1970,1,1
2020-2021,2020-10-21,1970-01-01 00:00:00.000000009,DOSES(J07E1),65 ans et plus,221297,2020,10,43,1970,1,1
2020-2021,2020-10-21,1970-01-01 00:00:00.000000009,ACTE(VGP),moins de 65 ans,18952,2020,10,43,1970,1,1
2020-2021,2020-10-21,1970-01-01 00:00:00.000000009,DOSES(J07E1),moins de 65 ans,79720,2020,10,43,1970,1,1
2020-2021,2020-10-22,1970-01-01 00:00:00.000000010,ACTE(VGP),65 ans et plus,57257,2020,10,43,1970,1,1
2020-2021,2020-10-22,1970-01-01 00:00:00.000000010,DOSES(J07E1),65 ans et plus,152006,2020,10,43,1970,1,1
2020-2021,2020-10-22,1970-01-01 00:00:00.000000010,ACTE(VGP),moins de 65 ans,15204,2020,10,43,1970,1,1
2020-2021,2020-10-22,1970-01-01 00:00:00.000000010,DOSES(J07E1),moins de 65 ans,58619,2020,10,43,1970,1,1
2020-2021,2020-10-23,1970-01-01 00:00:00.000000011,ACTE(VGP),65 ans et plus,47835,2020,10,43,1970,1,1
2020-2021,2020-10-23,1970-01-01 00:00:00.000000011,DOSES(J07E1),65 ans et plus,115199,2020,10,43,1970,1,1
2020-2021,2020-10-23,1970-01-01 00:00:00.000000011,ACTE(VGP),moins de 65 ans,13572,2020,10,43,1970,1,1
2020-2021,2020-10-23,1970-01-01 00:00:00.000000011,DOSES(J07E1),moins de 65 ans,49212,2020,10,43,1970,1,1
2020-2021,2020-10-24,1970-01-01 00:00:00.000000012,ACTE(VGP),65 ans et plus,16480,2020,10,43,1970,1,1
2020-2021,2020-10-24,1970-01-01 00:00:00.000000012,DOSES(J07E1),65 ans et plus,51271,2020,10,43,1970,1,1
2020-2021,2020-10-24,1970-01-01 00:00:00.000000012,ACTE(VGP),moins de 65 ans,7082,2020,10,43,1970,1,1
2020-2021,2020-10-24,1970-01-01 00:00:00.000000012,DOSES(J07E1),moins de 65 ans,26044,2020,10,43,1970,1,1
2020-2021,2020-10-25,1970-01-01 00:00:00.000000013,ACTE(VGP),65 ans et plus,281,2020,10,43,1970,1,1
2020-2021,2020-10-25,1970-01-01 00:00:00.000000013,DOSES(J07E1),65 ans et plus,1023,2020,10,43,1970,1,1
2020-2021,2020-10-25,1970-01-01 00:00:00.000000013,ACTE(VGP),moins de 65 ans,97,2020,10,43,1970,1,1
2020-2021,2020-10-25,1970-01-01 00:00:00.000000013,DOSES(J07E1),moins de 65 ans,419,2020,10,43,1970,1,1
2020-2021,2020-10-26,1970-01-01 00:00:00.000000014,ACTE(VGP),65 ans et plus,52508,2020,10,44,1970,1,1
2020-2021,2020-10-26,1970-01-01 00:00:00.000000014,DOSES(J07E1),65 ans et plus,122122,2020,10,44,1970,1,1
2020-2021,2020-10-26,1970-01-01 00:00:00.000000014,ACTE(VGP),moins de 65 ans,13974,2020,10,44,1970,1,1
2020-2021,2020-10-26,1970-01-01 00:00:00.000000014,DOSES(J07E1),moins de 65 ans,49161,2020,10,44,1970,1,1
2020-2021,2020-10-27,1970-01-01 00:00:00.000000015,ACTE(VGP),65 ans et plus,62632,2020,10,44,1970,1,1
2020-2021,2020-10-27,1970-01-01 00:00:00.000000015,DOSES(J07E1),65 ans et plus,142135,2020,10,44,1970,1,1
2020-2021,2020-10-27,1970-01-01 00:00:00.000000015,ACTE(VGP),moins de 65 ans,15172,2020,10,44,1970,1,1
2020-2021,2020-10-27,1970-01-01 00:00:00.000000015,DOSES(J07E1),moins de 65 ans,53586,2020,10,44,1970,1,1
2020-2021,2020-10-28,1970-01-01 00:00:00.000000016,ACTE(VGP),65 ans et plus,61437,2020,10,44,1970,1,1
2020-2021,2020-10-28,1970-01-01 00:00:00.000000016,DOSES(J07E1),65 ans et plus,131576,2020,10,44,1970,1,1
2020-2021,2020-10-28,1970-01-01 00:00:00.000000016,ACTE(VGP),moins de 65 ans,15673,2020,10,44,1970,1,1
2020-2021,2020-10-28,1970-01-01 00:00:00.000000016,DOSES(J07E1),moins de 65 ans,51109,2020,10,44,1970,1,1
2020-2021,2020-10-29,1970-01-01 00:00:00.000000017,ACTE(VGP),65 ans et plus,59492,2020,10,44,1970,1,1
2020-2021,2020-10-29,1970-01-01 00:00:00.000000017,DOSES(J07E1),65 ans et plus,106777,2020,10,44,1970,1,1
2020-2021,2020-10-29,1970-01-01 00:00:00.000000017,ACTE(VGP),moins de 65 ans,14272,2020,10,44,1970,1,1
2020-2021,2020-10-29,1970-01-01 00:00:00.000000017,DOSES(J07E1),moins de 65 ans,42408,2020,10,44,1970,1,1
2020-2021,2020-10-30,1970-01-01 00:00:00.000000018,ACTE(VGP),65 ans et plus,47168,2020,10,44,1970,1,1
2020-2021,2020-10-30,1970-01-01 00:00:00.000000018,DOSES(J07E1),65 ans et plus,97719,2020,10,44,1970,1,1
2020-2021,2020-10-30,1970-01-01 00:00:00.000000018,ACTE(VGP),moins de 65 ans,14055,2020,10,44,1970,1,1
2020-2021,2020-10-30,1970-01-01 00:00:00.000000018,DOSES(J07E1),moins de 65 ans,41830,2020,10,44,1970,1,1
2020-2021,2020-10-31,1970-01-01 00:00:00.000000019,ACTE(VGP),65 ans et plus,22668,2020,10,44,1970,1,1
2020-2021,2020-10-31,1970-01-01 00:00:00.000000019,DOSES(J07E1),65 ans et plus,56928,2020,10,44,1970,1,1
2020-2021,2020-10-31,1970-01-01 00:00:00.000000019,ACTE(VGP),moins de 65 ans,9474,2020,10,44,1970,1,1
2020-2021,2020-10-31,1970-01-01 00:00:00.000000019,DOSES(J07E1),moins de 65 ans,27169,2020,10,44,1970,1,1
2020-2021,2020-11-01,1970-01-01 00:00:00.000000020,ACTE(VGP),65 ans et plus,419,2020,11,44,1970,1,1
2020-2021,2020-11-01,1970-01-01 00:00:00.000000020,DOSES(J07E1),65 ans et plus,940,2020,11,44,1970,1,1
2020-2021,2020-11-01,1970-01-01 00:00:00.000000020,ACTE(VGP),moins de 65 ans,140,2020,11,44,1970,1,1
2020-2021,2020-11-01,1970-01-01 00:00:00.000000020,DOSES(J07E1),moins de 65 ans,411,2020,11,44,1970,1,1
2020-2021,2020-11-02,1970-01-01 00:00:00.000000021,ACTE(VGP),65 ans et plus,62950,2020,11,45,1970,1,1
2020-2021,2020-11-02,1970-01-01 00:00:00.000000021,DOSES(J07E1),65 ans et plus,124203,2020,11,45,1970,1,1
2020-2021,2020-11-02,1970-01-01 00:00:00.000000021,ACTE(VGP),moins de 65 ans,15368,2020,11,45,1970,1,1
2020-2021,2020-11-02,1970-01-01 00:00:00.000000021,DOSES(J07E1),moins de 65 ans,45535,2020,11,45,1970,1,1
2020-2021,2020-11-03,1970-01-01 00:00:00.000000022,ACTE(VGP),65 ans et plus,83329,2020,11,45,1970,1,1
2020-2021,2020-11-03,1970-01-01 00:00:00.000000022,DOSES(J07E1),65 ans et plus,166330,2020,11,45,1970,1,1
2020-2021,2020-11-03,1970-01-01 00:00:00.000000022,ACTE(VGP),moins de 65 ans,18344,2020,11,45,1970,1,1
2020-2021,2020-11-03,1970-01-01 00:00:00.000000022,DOSES(J07E1),moins de 65 ans,55747,2020,11,45,1970,1,1
2020-2021,2020-11-04,1970-01-01 00:00:00.000000023,ACTE(VGP),65 ans et plus,66275,2020,11,45,1970,1,1
2020-2021,2020-11-04,1970-01-01 00:00:00.000000023,DOSES(J07E1),65 ans et plus,139076,2020,11,45,1970,1,1
2020-2021,2020-11-04,1970-01-01 00:00:00.000000023,ACTE(VGP),moins de 65 ans,16587,2020,11,45,1970,1,1
2020-2021,2020-11-04,1970-01-01 00:00:00.000000023,DOSES(J07E1),moins de 65 ans,51275,2020,11,45,1970,1,1
2020-2021,2020-11-05,1970-01-01 00:00:00.000000024,ACTE(VGP),65 ans et plus,74726,2020,11,45,1970,1,1
2020-2021,2020-11-05,1970-01-01 00:00:00.000000024,DOSES(J07E1),65 ans et plus,145525,2020,11,45,1970,1,1
2020-2021,2020-11-05,1970-01-01 00:00:00.000000024,ACTE(VGP),moins de 65 ans,17860,2020,11,45,1970,1,1
2020-2021,2020-11-05,1970-01-01 00:00:00.000000024,DOSES(J07E1),moins de 65 ans,53088,2020,11,45,1970,1,1
2020-2021,2020-11-06,1970-01-01 00:00:00.000000025,ACTE(VGP),65 ans et plus,83232,2020,11,45,1970,1,1
2020-2021,2020-11-06,1970-01-01 00:00:00.000000025,DOSES(J07E1),65 ans et plus,162978,2020,11,45,1970,1,1
2020-2021,2020-11-06,1970-01-01 00:00:00.000000025,ACTE(VGP),moins de 65 ans,22366,2020,11,45,1970,1,1
2020-2021,2020-11-06,1970-01-01 00:00:00.000000025,DOSES(J07E1),moins de 65 ans,61705,2020,11,45,1970,1,1
2020-2021,2020-11-07,1970-01-01 00:00:00.000000026,ACTE(VGP),65 ans et plus,34598,2020,11,45,1970,1,1
2020-2021,2020-11-07,1970-01-01 00:00:00.000000026,DOSES(J07E1),65 ans et plus,85988,2020,11,45,1970,1,1
2020-2021,2020-11-07,1970-01-01 00:00:00.000000026,ACTE(VGP),moins de 65 ans,13960,2020,11,45,1970,1,1
2020-2021,2020-11-07,1970-01-01 00:00:00.000000026,DOSES(J07E1),moins de 65 ans,39647,2020,11,45,1970,1,1
2020-2021,2020-11-08,1970-01-01 00:00:00.000000027,ACTE(VGP),65 ans et plus,374,2020,11,45,1970,1,1
2020-2021,2020-11-08,1970-01-01 00:00:00.000000027,DOSES(J07E1),65 ans et plus,1024,2020,11,45,1970,1,1
2020-2021,2020-11-08,1970-01-01 00:00:00.000000027,ACTE(VGP),moins de 65 ans,135,2020,11,45,1970,1,1
2020-2021,2020-11-08,1970-01-01 00:00:00.000000027,DOSES(J07E1),moins de 65 ans,431,2020,11,45,1970,1,1
2020-2021,2020-11-09,1970-01-01 00:00:00.000000028,ACTE(VGP),65 ans et plus,78377,2020,11,46,1970,1,1
2020-2021,2020-11-09,1970-01-01 00:00:00.000000028,DOSES(J07E1),65 ans et plus,151558,2020,11,46,1970,1,1
2020-2021,2020-11-09,1970-01-01 00:00:00.000000028,ACTE(VGP),moins de 65 ans,19837,2020,11,46,1970,1,1
2020-2021,2020-11-09,1970-01-01 00:00:00.000000028,DOSES(J07E1),moins de 65 ans,57054,2020,11,46,1970,1,1
2020-2021,2020-11-10,1970-01-01 00:00:00.000000029,ACTE(VGP),65 ans et plus,100537,2020,11,46,1970,1,1
2020-2021,2020-11-10,1970-01-01 00:00:00.000000029,DOSES(J07E1),65 ans et plus,186340,2020,11,46,1970,1,1
2020-2021,2020-11-10,1970-01-01 00:00:00.000000029,ACTE(VGP),moins de 65 ans,24668,2020,11,46,1970,1,1
2020-2021,2020-11-10,1970-01-01 00:00:00.000000029,DOSES(J07E1),moins de 65 ans,69460,2020,11,46,1970,1,1
2020-2021,2020-11-11,1970-01-01 00:00:00.000000030,ACTE(VGP),65 ans et plus,804,2020,11,46,1970,1,1
2020-2021,2020-11-11,1970-01-01 00:00:00.000000030,DOSES(J07E1),65 ans et plus,2894,2020,11,46,1970,1,1
2020-2021,2020-11-11,1970-01-01 00:00:00.000000030,ACTE(VGP),moins de 65 ans,292,2020,11,46,1970,1,1
2020-2021,2020-11-11,1970-01-01 00:00:00.000000030,DOSES(J07E1),moins de 65 ans,1071,2020,11,46,1970,1,1
2020-2021,2020-11-12,1970-01-01 00:00:00.000000031,ACTE(VGP),65 ans et plus,80024,2020,11,46,1970,1,1
2020-2021,2020-11-12,1970-01-01 00:00:00.000000031,DOSES(J07E1),65 ans et plus,136730,2020,11,46,1970,1,1
2020-2021,2020-11-12,1970-01-01 00:00:00.000000031,ACTE(VGP),moins de 65 ans,19987,2020,11,46,1970,1,1
2020-2021,2020-11-12,1970-01-01 00:00:00.000000031,DOSES(J07E1),moins de 65 ans,53957,2020,11,46,1970,1,1
2020-2021,2020-11-13,1970-01-01 00:00:00.000000032,ACTE(VGP),65 ans et plus,65541,2020,11,46,1970,1,1
2020-2021,2020-11-13,1970-01-01 00:00:00.000000032,DOSES(J07E1),65 ans et plus,114464,2020,11,46,1970,1,1
2020-2021,2020-11-13,1970-01-01 00:00:00.000000032,ACTE(VGP),moins de 65 ans,19776,2020,11,46,1970,1,1
2020-2021,2020-11-13,1970-01-01 00:00:00.000000032,DOSES(J07E1),moins de 65 ans,51788,2020,11,46,1970,1,1
2020-2021,2020-11-14,1970-01-01 00:00:00.000000033,ACTE(VGP),65 ans et plus,24743,2020,11,46,1970,1,1
2020-2021,2020-11-14,1970-01-01 00:00:00.000000033,DOSES(J07E1),65 ans et plus,56570,2020,11,46,1970,1,1
2020-2021,2020-11-14,1970-01-01 00:00:00.000000033,ACTE(VGP),moins de 65 ans,12048,2020,11,46,1970,1,1
2020-2021,2020-11-14,1970-01-01 00:00:00.000000033,DOSES(J07E1),moins de 65 ans,32726,2020,11,46,1970,1,1
2020-2021,2020-11-15,1970-01-01 00:00:00.000000034,ACTE(VGP),65 ans et plus,316,2020,11,46,1970,1,1
2020-2021,2020-11-15,1970-01-01 00:00:00.000000034,DOSES(J07E1),65 ans et plus,853,2020,11,46,1970,1,1
2020-2021,2020-11-15,1970-01-01 00:00:00.000000034,ACTE(VGP),moins de 65 ans,116,2020,11,46,1970,1,1
2020-2021,2020-11-15,1970-01-01 00:00:00.000000034,DOSES(J07E1),moins de 65 ans,403,2020,11,46,1970,1,1
2020-2021,2020-11-16,1970-01-01 00:00:00.000000035,ACTE(VGP),65 ans et plus,51539,2020,11,47,1970,1,1
2020-2021,2020-11-16,1970-01-01 00:00:00.000000035,DOSES(J07E1),65 ans et plus,85308,2020,11,47,1970,1,1
2020-2021,2020-11-16,1970-01-01 00:00:00.000000035,ACTE(VGP),moins de 65 ans,14725,2020,11,47,1970,1,1
2020-2021,2020-11-16,1970-01-01 00:00:00.000000035,DOSES(J07E1),moins de 65 ans,38364,2020,11,47,1970,1,1
2020-2021,2020-11-17,1970-01-01 00:00:00.000000036,ACTE(VGP),65 ans et plus,51277,2020,11,47,1970,1,1
2020-2021,2020-11-17,1970-01-01 00:00:00.000000036,DOSES(J07E1),65 ans et plus,79970,2020,11,47,1970,1,1
2020-2021,2020-11-17,1970-01-01 00:00:00.000000036,ACTE(VGP),moins de 65 ans,13832,2020,11,47,1970,1,1
2020-2021,2020-11-17,1970-01-01 00:00:00.000000036,DOSES(J07E1),moins de 65 ans,35417,2020,11,47,1970,1,1
2020-2021,2020-11-18,1970-01-01 00:00:00.000000037,ACTE(VGP),65 ans et plus,33096,2020,11,47,1970,1,1
2020-2021,2020-11-18,1970-01-01 00:00:00.000000037,DOSES(J07E1),65 ans et plus,52251,2020,11,47,1970,1,1
2020-2021,2020-11-18,1970-01-01 00:00:00.000000037,ACTE(VGP),moins de 65 ans,10869,2020,11,47,1970,1,1
2020-2021,2020-11-18,1970-01-01 00:00:00.000000037,DOSES(J07E1),moins de 65 ans,28015,2020,11,47,1970,1,1
2020-2021,2020-11-19,1970-01-01 00:00:00.000000038,ACTE(VGP),65 ans et plus,29786,2020,11,47,1970,1,1
2020-2021,2020-11-19,1970-01-01 00:00:00.000000038,DOSES(J07E1),65 ans et plus,43720,2020,11,47,1970,1,1
2020-2021,2020-11-19,1970-01-01 00:00:00.000000038,ACTE(VGP),moins de 65 ans,9314,2020,11,47,1970,1,1
2020-2021,2020-11-19,1970-01-01 00:00:00.000000038,DOSES(J07E1),moins de 65 ans,23080,2020,11,47,1970,1,1
2020-2021,2020-11-20,1970-01-01 00:00:00.000000039,ACTE(VGP),65 ans et plus,28986,2020,11,47,1970,1,1
2020-2021,2020-11-20,1970-01-01 00:00:00.000000039,DOSES(J07E1),65 ans et plus,48901,2020,11,47,1970,1,1
2020-2021,2020-11-20,1970-01-01 00:00:00.000000039,ACTE(VGP),moins de 65 ans,10388,2020,11,47,1970,1,1
2020-2021,2020-11-20,1970-01-01 00:00:00.000000039,DOSES(J07E1),moins de 65 ans,25719,2020,11,47,1970,1,1
2020-2021,2020-11-21,1970-01-01 00:00:00.000000040,ACTE(VGP),65 ans et plus,12035,2020,11,47,1970,1,1
2020-2021,2020-11-21,1970-01-01 00:00:00.000000040,DOSES(J07E1),65 ans et plus,27093,2020,11,47,1970,1,1
2020-2021,2020-11-21,1970-01-01 00:00:00.000000040,ACTE(VGP),moins de 65 ans,6353,2020,11,47,1970,1,1
2020-2021,2020-11-21,1970-01-01 00:00:00.000000040,DOSES(J07E1),moins de 65 ans,17169,2020,11,47,1970,1,1
2020-2021,2020-11-22,1970-01-01 00:00:00.000000041,ACTE(VGP),65 ans et plus,308,2020,11,47,1970,1,1
2020-2021,2020-11-22,1970-01-01 00:00:00.000000041,DOSES(J07E1),65 ans et plus,388,2020,11,47,1970,1,1
2020-2021,2020-11-22,1970-01-01 00:00:00.000000041,ACTE(VGP),moins de 65 ans,90,2020,11,47,1970,1,1
2020-2021,2020-11-22,1970-01-01 00:00:00.000000041,DOSES(J07E1),moins de 65 ans,345,2020,11,47,1970,1,1
2020-2021,2020-11-23,1970-01-01 00:00:00.000000042,ACTE(VGP),65 ans et plus,23816,2020,11,48,1970,1,1
2020-2021,2020-11-23,1970-01-01 00:00:00.000000042,DOSES(J07E1),65 ans et plus,39358,2020,11,48,1970,1,1
2020-2021,2020-11-23,1970-01-01 00:00:00.000000042,ACTE(VGP),moins de 65 ans,8092,2020,11,48,1970,1,1
2020-2021,2020-11-23,1970-01-01 00:00:00.000000042,DOSES(J07E1),moins de 65 ans,21397,2020,11,48,1970,1,1
2020-2021,2020-11-24,1970-01-01 00:00:00.000000043,ACTE(VGP),65 ans et plus,26974,2020,11,48,1970,1,1
2020-2021,2020-11-24,1970-01-01 00:00:00.000000043,DOSES(J07E1),65 ans et plus,45174,2020,11,48,1970,1,1
2020-2021,2020-11-24,1970-01-01 00:00:00.000000043,ACTE(VGP),moins de 65 ans,8765,2020,11,48,1970,1,1
2020-2021,2020-11-24,1970-01-01 00:00:00.000000043,DOSES(J07E1),moins de 65 ans,23314,2020,11,48,1970,1,1
2020-2021,2020-11-25,1970-01-01 00:00:00.000000044,ACTE(VGP),65 ans et plus,18750,2020,11,48,1970,1,1
2020-2021,2020-11-25,1970-01-01 00:00:00.000000044,DOSES(J07E1),65 ans et plus,31534,2020,11,48,1970,1,1
2020-2021,2020-11-25,1970-01-01 00:00:00.000000044,ACTE(VGP),moins de 65 ans,6903,2020,11,48,1970,1,1
2020-2021,2020-11-25,1970-01-01 00:00:00.000000044,DOSES(J07E1),moins de 65 ans,19324,2020,11,48,1970,1,1
2020-2021,2020-11-26,1970-01-01 00:00:00.000000045,ACTE(VGP),65 ans et plus,16687,2020,11,48,1970,1,1
2020-2021,2020-11-26,1970-01-01 00:00:00.000000045,DOSES(J07E1),65 ans et plus,27399,2020,11,48,1970,1,1
2020-2021,2020-11-26,1970-01-01 00:00:00.000000045,ACTE(VGP),moins de 65 ans,6191,2020,11,48,1970,1,1
2020-2021,2020-11-26,1970-01-01 00:00:00.000000045,DOSES(J07E1),moins de 65 ans,16353,2020,11,48,1970,1,1
2020-2021,2020-11-27,1970-01-01 00:00:00.000000046,ACTE(VGP),65 ans et plus,13865,2020,11,48,1970,1,1
2020-2021,2020-11-27,1970-01-01 00:00:00.000000046,DOSES(J07E1),65 ans et plus,22359,2020,11,48,1970,1,1
2020-2021,2020-11-27,1970-01-01 00:00:00.000000046,ACTE(VGP),moins de 65 ans,6174,2020,11,48,1970,1,1
2020-2021,2020-11-27,1970-01-01 00:00:00.000000046,DOSES(J07E1),moins de 65 ans,15080,2020,11,48,1970,1,1
2020-2021,2020-11-28,1970-01-01 00:00:00.000000047,ACTE(VGP),65 ans et plus,5272,2020,11,48,1970,1,1
2020-2021,2020-11-28,1970-01-01 00:00:00.000000047,DOSES(J07E1),65 ans et plus,12058,2020,11,48,1970,1,1
2020-2021,2020-11-28,1970-01-01 00:00:00.000000047,ACTE(VGP),moins de 65 ans,3352,2020,11,48,1970,1,1
2020-2021,2020-11-28,1970-01-01 00:00:00.000000047,DOSES(J07E1),moins de 65 ans,9013,2020,11,48,1970,1,1
2020-2021,2020-11-29,1970-01-01 00:00:00.000000048,ACTE(VGP),65 ans et plus,98,2020,11,48,1970,1,1
2020-2021,2020-11-29,1970-01-01 00:00:00.000000048,DOSES(J07E1),65 ans et plus,213,2020,11,48,1970,1,1
2020-2021,2020-11-29,1970-01-01 00:00:00.000000048,ACTE(VGP),moins de 65 ans,64,2020,11,48,1970,1,1
2020-2021,2020-11-29,1970-01-01 00:00:00.000000048,DOSES(J07E1),moins de 65 ans,199,2020,11,48,1970,1,1
2020-2021,2020-11-30,1970-01-01 00:00:00.000000049,ACTE(VGP),65 ans et plus,10336,2020,11,49,1970,1,1
2020-2021,2020-11-30,1970-01-01 00:00:00.000000049,DOSES(J07E1),65 ans et plus,16506,2020,11,49,1970,1,1
2020-2021,2020-11-30,1970-01-01 00:00:00.000000049,ACTE(VGP),moins de 65 ans,4090,2020,11,49,1970,1,1
2020-2021,2020-11-30,1970-01-01 00:00:00.000000049,DOSES(J07E1),moins de 65 ans,11425,2020,11,49,1970,1,1
2020-2021,2020-12-01,1970-01-01 00:00:00.000000050,ACTE(VGP),65 ans et plus,10672,2020,12,49,1970,1,1
2020-2021,2020-12-01,1970-01-01 00:00:00.000000050,DOSES(J07E1),65 ans et plus,17111,2020,12,49,1970,1,1
2020-2021,2020-12-01,1970-01-01 00:00:00.000000050,ACTE(VGP),moins de 65 ans,3958,2020,12,49,1970,1,1
2020-2021,2020-12-01,1970-01-01 00:00:00.000000050,DOSES(J07E1),moins de 65 ans,12040,2020,12,49,1970,1,1
2020-2021,2020-12-02,1970-01-01 00:00:00.000000051,ACTE(VGP),65 ans et plus,9106,2020,12,49,1970,1,1
2020-2021,2020-12-02,1970-01-01 00:00:00.000000051,DOSES(J07E1),65 ans et plus,13904,2020,12,49,1970,1,1
2020-2021,2020-12-02,1970-01-01 00:00:00.000000051,ACTE(VGP),moins de 65 ans,3412,2020,12,49,1970,1,1
2020-2021,2020-12-02,1970-01-01 00:00:00.000000051,DOSES(J07E1),moins de 65 ans,10287,2020,12,49,1970,1,1
2020-2021,2020-12-03,1970-01-01 00:00:00.000000052,ACTE(VGP),65 ans et plus,8677,2020,12,49,1970,1,1
2020-2021,2020-12-03,1970-01-01 00:00:00.000000052,DOSES(J07E1),65 ans et plus,14620,2020,12,49,1970,1,1
2020-2021,2020-12-03,1970-01-01 00:00:00.000000052,ACTE(VGP),moins de 65 ans,3285,2020,12,49,1970,1,1
2020-2021,2020-12-03,1970-01-01 00:00:00.000000052,DOSES(J07E1),moins de 65 ans,9310,2020,12,49,1970,1,1
2020-2021,2020-12-04,1970-01-01 00:00:00.000000053,ACTE(VGP),65 ans et plus,8855,2020,12,49,1970,1,1
2020-2021,2020-12-04,1970-01-01 00:00:00.000000053,DOSES(J07E1),65 ans et plus,16434,2020,12,49,1970,1,1
2020-2021,2020-12-04,1970-01-01 00:00:00.000000053,ACTE(VGP),moins de 65 ans,3443,2020,12,49,1970,1,1
2020-2021,2020-12-04,1970-01-01 00:00:00.000000053,DOSES(J07E1),moins de 65 ans,10248,2020,12,49,1970,1,1
2020-2021,2020-12-05,1970-01-01 00:00:00.000000054,ACTE(VGP),65 ans et plus,3863,2020,12,49,1970,1,1
2020-2021,2020-12-05,1970-01-01 00:00:00.000000054,DOSES(J07E1),65 ans et plus,8717,2020,12,49,1970,1,1
